movie_id,reviews_users,reviews_critics
tt0117057,77,31
tt1486185,305,299
tt0265349,474,172
tt0097742,348,97
tt1255919,865,102
tt1598828,183,127
tt0179626,264,153
tt0399295,472,165
tt0108255,325,47
tt0104412,73,26
tt1568338,169,260
tt1032751,108,98
tt0119640,41,21
tt1634037,.,.
tt0298203,597,128
tt2066051,827,327
tt0183790,684,169
tt0288045,132,98
tt1053810,147,106
tt0167404,2182,264
tt0396269,666,184
tt1155076,461,265
tt6146586,2099,359
tt2322441,1514,396
tt1041829,324,231
tt8946378,1414,393
tt1800241,805,554
tt0349205,286,110
tt2872732,1087,432
tt1091191,484,345
tt0096874,382,145
tt0150377,.,.
tt0338459,205,93
tt0117913,256,79
tt0104694,208,57
tt1285016,805,581
tt1135503,313,263
tt1001508,224,162
tt2869728,77,129
tt0362120,411,152
tt2561572,159,186
tt0134084,753,221
tt0099088,306,124
tt2140479,490,332
tt2096672,328,229
tt2203939,226,205
tt0103874,730,198
tt0397313,284,129
tt0134119,.,.
tt2361509,448,262
tt0104691,426,95
tt0350258,446,198
tt0401792,1769,382
tt3682448,451,500
tt0443274,445,227
tt1155056,229,226
tt0256380,422,112
tt0102138,479,126
tt0421729,83,66
tt6189022,561,176
tt2119543,415,211
tt2119532,834,465
tt0236493,351,129
tt1144884,314,226
tt0974661,211,194
tt1401152,369,358
tt1226229,213,216
tt0348836,382,209
tt0159273,431,136
tt1189340,249,280
tt0358135,219,117
tt0445990,156,124
tt0765446,51,88
tt0122718,151,103
tt0120177,229,89
tt2170439,227,207
tt0245844,589,138
tt0482571,1304,371
tt0410297,579,183
tt1424381,666,372
tt1462769,123,163
tt0093428,.,.
tt0472043,1125,289
tt0758766,298,166
tt0091396,38,21
tt0363988,549,198
tt0397101,395,198
tt1742044,219,253
tt0866439,112,129
tt0119978,164,91
tt0104839,.,.
tt0118607,238,86
tt2557490,501,299
tt1622979,249,286
tt4218572,566,347
tt0332047,210,125
tt0758730,1059,226
tt1153702,.,.
tt1956620,184,207
tt1262416,547,430
tt0110989,44,22
tt0174480,.,.
tt1092026,357,352
tt1694020,111,151
tt1657507,227,202
tt0134273,614,128
tt1590193,459,282
tt0162983,131,83
tt0101761,238,86
tt0130121,.,.
tt0223897,670,160
tt1334512,173,180
tt0817538,110,143
tt4572514,243,299
tt0111143,153,90
tt1129442,191,161
tt1126618,178,216
tt0430308,292,98
tt2139881,699,230
tt0160009,172,114
tt1661382,130,227
tt0163983,.,.
tt0294870,753,86
tt0129280,.,.
tt3486626,33,51
tt0116654,174,63
tt0246544,291,109
tt2592614,390,253
tt0467200,270,175
tt4481514,178,98
tt0230838,291,97
tt0444682,192,190
tt0479997,251,287
tt0110971,.,.
tt0120800,72,36
tt0269095,162,99
tt0132512,.,.
tt3522806,210,142
tt0329691,214,88
tt0432283,301,354
tt0114436,479,168
tt0115907,65,51
tt1430615,72,116
tt1649419,409,383
tt0763831,107,73
tt5390504,196,313
tt0422720,662,258
tt0208988,288,105
tt0113552,60,37
tt0282687,125,85
tt0093278,142,52
tt0104850,76,72
tt1129445,103,156
tt0450405,193,165
tt0363282,116,70
tt0120646,116,55
tt0375173,159,136
tt0295254,400,103
tt1111948,24,82
tt2515034,149,236
tt1188729,380,226
tt0266489,155,81
tt1413495,90,134
tt0081400,.,.
tt5360952,209,109
tt5292922,.,.
tt1976009,152,184
tt3864056,179,128
tt0283160,83,55
tt0189192,.,.
tt1706620,756,523
tt0448134,876,273
tt0110074,226,97
tt2513074,103,178
tt0091757,.,.
tt0361500,29,44
tt0455782,92,70
tt0457495,187,67
tt1326972,.,.
tt0357054,38,43
tt2032572,146,33
tt1241317,995,127
tt6820324,21,10
tt0452694,263,217
tt0086393,248,113
tt0490084,.,.
tt1142977,189,387
tt0117608,.,.
tt0379786,1652,202
tt0465602,449,216
tt0312329,53,75
tt0232500,1038,211
tt0256415,403,74
tt1142988,191,172
tt0111280,.,.
tt2091256,128,132
tt3450650,168,82
tt4501244,218,167
tt1067583,273,279
tt1055292,106,145
tt0174856,.,.
tt1411250,358,310
tt0125022,.,.
tt0278435,246,90
tt2304933,386,222
tt0465580,241,143
tt1979320,547,422
tt0225071,174,114
tt0279889,87,52
tt3829920,183,172
tt0116259,77,51
tt0905372,549,367
tt0202470,194,97
tt0118158,97,39
tt0970411,122,122
tt0119210,.,.
tt4971344,272,231
tt0193560,73,30
tt1346913,1,.
tt1586265,99,169
tt1560747,479,501
tt0469903,.,.
tt1099212,1622,354
tt1723121,367,292
tt3076658,503,493
tt0840361,473,390
tt1564349,88,132
tt2704998,545,292
tt0887883,617,353
tt0337563,362,79
tt0410377,115,142
tt1292566,150,169
tt1385867,192,207
tt1161864,214,272
tt0482603,48,78
tt0175880,1474,239
tt1243974,247,145
tt1517451,2606,463
tt0251160,403,118
tt0181316,157,39
tt0086006,238,77
tt1231587,273,268
tt0118771,.,.
tt2978462,37,56
tt4682786,348,195
tt0266465,140,109
tt0184858,.,.
tt0120834,.,.
tt0116410,67,33
tt0119177,738,184
tt0141399,.,.
tt1316616,55,76
tt1837636,92,137
tt0325537,86,47
tt1396484,1863,616
tt1119646,696,346
tt0878804,487,272
tt0096895,911,222
tt0145660,787,179
tt1403865,794,518
tt0104714,149,84
tt0120812,338,77
tt2024432,269,262
tt0458352,688,196
tt1499658,429,345
tt0227538,216,122
tt3152624,398,353
tt2140373,345,423
tt0079945,457,101
tt0478087,310,151
tt1033643,162,148
tt0101540,301,135
tt0116209,498,128
tt0785006,64,110
tt0372237,161,105
tt1758830,284,290
tt0119488,685,132
tt0405325,238,136
tt0119360,147,78
tt1179056,704,178
tt0209958,696,234
tt0114508,.,.
tt0437863,222,91
tt1028576,142,165
tt0120744,.,.
tt1632708,233,240
tt4438848,199,211
tt0453556,221,194
tt0316465,203,77
tt5052474,638,296
tt0976238,128,125
tt0104797,176,69
tt1029360,384,284
tt5664636,133,99
tt1413492,346,167
tt0417001,268,120
tt0762114,124,123
tt0119008,263,128
tt0467197,423,231
tt0120804,1150,236
tt0335245,409,194
tt0491152,175,133
tt0762121,213,123
tt1637688,523,371
tt1212436,105,148
tt1616195,291,406
tt0186894,158,109
tt4560436,769,197
tt2967224,154,174
tt3322364,189,239
tt1615160,372,166
tt0376541,944,204
tt0111301,312,84
tt0265087,169,49
tt0253474,851,193
tt0397065,597,107
tt0120681,550,189
tt6306064,251,191
tt0790686,254,215
tt3717252,206,180
tt0238546,710,140
tt0880578,261,196
tt0100403,361,153
tt1600195,189,183
tt0080745,.,.
tt0426592,186,121
tt0124298,.,.
tt1712170,162,207
tt0300051,365,123
tt0119668,225,100
tt1473832,135,189
tt0252503,279,129
tt0104427,72,37
tt3553442,136,184
tt0327679,259,87
tt2679042,204,139
tt5776858,471,426
tt0443701,.,.
tt1547234,195,254
tt1235522,148,300
tt0361089,79,94
tt0185014,343,181
tt0257516,326,158
tt0841046,221,168
tt0240510,225,107
tt0492389,92,103
tt1904996,165,230
tt0360201,178,122
tt0211938,.,.
tt0891527,306,228
tt0099587,.,.
tt0478304,1068,610
tt0244000,168,44
tt0383060,122,61
tt0120824,209,117
tt0962736,105,189
tt1742334,234,247
tt0120724,149,78
tt0365929,157,170
tt2358925,115,97
tt3488710,238,370
tt0414993,980,288
tt2304771,114,217
tt0450314,325,163
tt0304711,207,111
tt0401445,223,149
tt3381008,213,141
tt1758810,424,257
tt0280665,237,158
tt0120479,.,.
tt0309820,.,.
tt2053331,1,.
tt0105211,74,14
tt2980210,158,167
tt0120152,101,53
tt0091767,.,.
tt0081059,.,.
tt0134154,166,93
tt1656186,95,104
tt1674784,135,132
tt0416496,85,61
tt1321869,25,10
tt0490087,.,.
tt1093357,232,196
tt3890160,1037,574
tt1790864,595,321
tt2726560,143,125
tt0106226,178,71
tt4073790,456,135
tt0163579,91,68
tt0138304,266,110
tt0167203,68,53
tt0082979,135,59
tt0104257,382,87
tt0208003,150,104
tt0242445,241,109
tt2823054,160,172
tt1800741,79,123
tt0417148,1054,288
tt0330793,652,204
tt0204626,186,106
tt1599348,306,307
tt0483607,451,259
tt0120797,.,.
tt1817771,43,46
tt1478338,552,385
tt0976051,416,294
tt1931435,124,140
tt1655460,150,164
tt0319343,496,171
tt0117333,131,59
tt1245492,738,407
tt0281373,106,66
tt0457510,477,161
tt0096061,195,120
tt1135084,150,123
tt0945513,614,532
tt0145531,.,.
tt0203019,242,103
tt6791096,603,168
tt1464174,50,88
tt0106246,.,.
tt0481369,408,228
tt0078723,242,71
tt0418647,111,76
tt6394270,323,213
tt0399146,1154,452
tt0790628,169,260
tt0114214,249,73
tt0323033,105,89
tt6628394,885,293
tt1322312,123,169
tt0163988,389,170
tt1053424,200,198
tt0372873,372,100
tt0115725,37,19
tt0118829,.,.
tt0150216,.,.
tt0452624,179,188
tt0306892,31,14
tt0078788,1130,321
tt3687310,49,57
tt6859418,8,26
tt0453562,236,221
tt1907668,556,455
tt0113862,169,43
tt0089755,223,75
tt0079574,.,.
tt2278388,812,560
tt1524930,308,225
tt0099052,154,90
tt0186151,536,132
tt0252501,277,137
tt1244659,67,129
tt0113161,.,.
tt0087332,539,251
tt0114709,556,194
tt3104988,1068,241
tt0299658,1022,228
tt0142342,295,89
tt0252866,426,143
tt1606389,187,215
tt0111257,420,126
tt0099810,286,125
tt1327773,357,309
tt0210945,442,159
tt1136608,1349,482
tt0364725,400,145
tt0101272,152,73
tt0112281,189,67
tt0247638,315,115
tt0122933,347,154
tt0116313,124,53
tt0405159,1192,284
tt0114369,1331,219
tt0327056,1005,232
tt1850457,177,174
tt1193138,511,410
tt0332280,1212,178
tt1114677,153,136
tt0988595,169,178
tt0213203,.,.
tt1959563,496,288
tt0102713,118,36
tt0430105,354,128
tt0110322,383,65
tt1276104,749,614
tt1588173,365,463
tt0257360,628,222
tt1821658,82,124
tt0231775,121,62
tt0112431,211,82
tt1535438,197,235
tt0800039,361,248
tt0390022,.,.
tt0097481,.,.
tt0871426,105,147
tt0119313,165,67
tt0901476,141,159
tt0364751,153,93
tt1605783,585,520
tt4555426,585,411
tt0312004,321,213
tt0431308,272,127
tt0121164,507,271
tt5619332,257,130
tt0892318,169,162
tt0221027,445,152
tt0139462,232,81
tt1798684,335,343
tt0098382,.,.
tt2406566,708,449
tt0308506,71,39
tt0110622,.,.
tt0783233,640,311
tt0090264,.,.
tt0376105,91,78
tt3397884,694,539
tt0096933,.,.
tt0093058,815,152
tt1259528,444,177
tt0383010,208,164
tt0382918,.,.
tt2911666,1095,449
tt0385726,150,97
tt1655441,314,233
tt1193631,89,142
tt1127180,763,423
tt7371706,.,.
tt0327137,314,83
tt0420223,585,262
tt0993842,492,428
tt0300532,.,.
tt0389722,566,301
tt0091419,187,81
tt0421206,139,89
tt0095631,.,.
tt1073498,422,112
tt0093894,264,158
tt2404311,246,239
tt6802308,410,168
tt0119707,281,67
tt1583420,219,223
tt1939659,430,374
tt8623904,528,151
tt0446046,130,103
tt1137450,610,246
tt1674771,192,224
tt0161083,82,67
tt2053463,312,463
tt1136608,1349,482
tt2377322,234,248
tt2473602,115,169
tt4209788,315,356
tt1195478,151,236
tt1449283,62,167
tt0118798,232,122
tt0329028,272,86
tt4537896,183,121
tt0114857,91,53
tt0120776,.,.
tt0881320,224,250
tt0465624,212,153
tt6245710,.,.
tt0339412,67,65
tt4463894,336,111
tt1458175,299,238
tt6421110,100,77
tt0361841,118,74
tt2364841,105,187
tt0120008,173,105
tt4849438,484,60
tt0370032,843,159
tt0395972,216,158
tt1438176,254,365
tt5109784,1966,530
tt2080374,392,444
tt0271367,310,191
tt0116320,.,.
tt1602001,1,.
tt5160558,.,.
tt0327247,118,74
tt0091225,321,104
tt0482572,144,140
tt0402901,283,144
tt0335121,192,124
tt0318283,106,73
tt0324554,306,100
tt0402399,720,224
tt0765447,107,119
tt1549920,292,387
tt0120710,150,62
tt0131646,343,85
tt4513674,179,333
tt0218817,224,129
tt2101341,135,224
tt1098327,577,140
tt0361620,111,55
tt0350261,165,111
tt3922818,215,150
tt7456310,522,122
tt1054606,243,292
tt0280380,138,63
tt6017942,226,108
tt0087843,639,128
tt3881784,103,174
tt0120683,39,49
tt4154916,455,80
tt0443680,457,285
tt0379889,169,117
tt0403016,41,40
tt0482546,146,124
tt1586752,135,140
tt2231253,153,138
tt2814362,32,10
tt0064552,.,.
tt2095649,77,133
tt1935194,51,54
tt0438859,.,.
tt0265651,113,58
tt2126235,77,70
tt2848292,216,239
tt0358273,891,278
tt6781982,291,99
tt2702724,156,178
tt0114746,.,.
tt0285823,471,167
tt0171433,.,.
tt5439796,293,342
tt4136084,190,247
tt0870111,261,303
tt0387575,241,162
tt0261289,101,63
tt0270288,274,182
tt1127896,78,209
tt0092804,.,.
tt10059518,.,.
tt0140397,128,69
tt0366627,274,152
tt0103639,310,154
tt0087469,613,156
tt1398426,379,381
tt3564472,216,124
tt0134067,71,35
tt0095016,874,290
tt0164334,.,.
tt6359956,190,150
tt1702439,185,185
tt1596363,501,473
tt3387520,533,244
tt0430922,192,171
tt1698641,103,123
tt0349825,309,123
tt1204975,196,228
tt0209475,226,108
tt0363547,1096,295
tt0082398,294,78
tt2854926,448,190
tt0265666,972,232
tt0309698,751,143
tt0240890,396,121
tt1250777,836,462
tt0196229,.,.
tt0111438,148,87
tt0481141,141,175
tt0107120,191,56
tt0414387,1122,172
tt1622547,144,225
tt0219653,366,128
tt0083658,1493,248
tt0114287,140,47
tt2172934,244,223
tt1650554,395,357
tt0498399,211,219
tt0365907,230,273
tt1273678,82,101
tt1430612,122,187
tt0397078,154,101
tt0160484,174,102
tt3316948,205,270
tt1374989,222,280
tt0134618,.,.
tt0120133,.,.
