movie_id,reviews_users,reviews_critics
tt0206314,348,157
tt2138062,.,.
tt0149691,107,37
tt0241025,155,114
tt8115904,.,.
tt0198386,47,55
tt0116999,74,46
tt0360139,135,64
tt1091751,22,42
tt0172396,168,44
tt0102005,.,.
tt0478134,243,234
tt1179258,44,154
tt1893256,126,152
tt1388882,.,.
tt0094012,.,.
tt0450385,627,308
tt4550098,630,454
tt3007512,218,188
tt0099653,283,87
tt0129387,.,.
tt0111070,134,80
tt5814060,1698,259
tt0492956,89,115
tt0265662,.,.
tt0112579,233,83
tt3210686,185,61
tt0255798,136,76
tt2980648,224,183
tt0083987,294,103
tt0320691,825,236
tt0113957,182,57
tt2023453,45,88
tt0277027,453,122
tt0398017,.,.
tt1130080,202,257
tt2387559,125,173
tt0475290,433,482
tt0261392,875,180
tt0108101,95,25
tt0988047,133,139
tt0367652,169,102
tt6003368,105,63
tt0951216,62,95
tt2312718,175,215
tt0465502,78,112
tt0239948,207,96
tt0162677,356,89
tt0221218,209,101
tt2938956,142,165
tt0080934,76,42
tt0236348,244,84
tt2150592,.,.
tt0192255,40,38
tt0356721,388,185
tt6000478,206,160
tt1206543,263,301
tt0107978,202,99
tt0160236,.,.
tt5721088,47,30
tt0065611,.,.
tt0488888,.,.
tt1726592,155,163
tt1423995,154,130
tt0485244,.,.
tt0076740,148,105
tt0796335,29,79
tt0465538,391,311
tt0137363,608,161
tt0117119,71,30
tt1859650,178,285
tt1045658,799,547
tt2531344,332,188
tt0837563,1084,313
tt0158983,951,163
tt0083943,.,.
tt1321509,131,115
tt0108308,91,67
tt0180734,134,87
tt1405500,74,73
tt0463998,255,84
tt1298644,489,133
tt1458169,325,108
tt0293662,464,178
tt1023111,190,138
tt1340800,583,491
tt0120596,109,74
tt0144814,257,100
tt1027862,83,131
tt1176740,129,217
tt0179098,.,.
tt1321860,164,285
tt3182620,51,42
tt0143746,.,.
tt7043012,499,183
tt5503686,596,244
tt0120907,546,199
tt0083642,.,.
tt0454919,.,.
tt0082971,879,245
tt0101414,420,210
tt6857112,2893,507
tt0104431,252,60
tt0075860,419,222
tt0092644,109,55
tt3783958,1672,684
tt1457767,1025,558
tt0305669,234,122
tt0451279,2100,699
tt0102926,1176,213
tt0105793,193,74
tt1116184,85,159
tt4651520,282,198
tt6823368,1885,398
tt0077766,.,.
tt1014775,109,102
tt2103254,171,147
tt7343762,500,168
tt0368578,159,78
tt1033575,484,557
tt0332379,504,213
tt0486822,519,244
tt0106965,75,26
tt5325452,56,39
tt0113855,319,88
tt0381707,302,72
tt1198138,172,107
tt0311289,336,105
tt1294226,203,123
tt1391137,72,37
tt2024544,827,612
tt0303933,184,63
tt2674426,412,220
tt7634968,271,84
tt3628584,41,81
tt0099487,639,100
tt7040874,712,284
tt4355418,.,.
tt0081353,.,.
tt0466342,616,103
tt0283426,64,83
tt0477071,364,145
tt0357507,390,142
tt0220099,54,87
tt1895587,565,524
tt8722346,231,118
tt6063050,213,33
tt1392190,1924,816
tt1047494,33,40
tt1148204,462,279
tt4587656,71,60
tt0799949,686,115
tt0947802,140,157
tt0433386,288,136
tt3531824,255,241
tt0082198,.,.
tt0120703,53,30
tt0101452,135,63
tt0483726,243,105
tt3231054,190,138
tt1666186,194,121
tt0078869,.,.
tt1440728,506,342
tt0120094,161,38
tt1268799,101,166
tt0338013,1730,292
tt1572315,288,291
tt0449467,953,259
tt1371150,176,165
tt0918927,392,300
tt0372588,714,240
tt0112722,.,.
tt0815236,160,183
tt1013753,299,330
tt0064782,120,25
tt2023631,.,.
tt0288477,495,167
tt0200465,205,232
tt0120890,399,79
tt0814335,142,125
tt0146882,617,175
tt0430634,129,89
tt0479968,200,142
tt0116260,.,.
tt0421073,207,196
tt1213663,473,448
tt0116367,650,193
tt1414382,359,90
tt0479500,104,86
tt4669788,172,175
tt2318092,81,101
tt0475944,.,.
tt1067774,51,92
tt0441796,281,114
tt4799050,214,176
tt0155975,621,129
tt0102744,.,.
tt0114681,172,63
tt1100119,37,102
tt0120877,419,153
tt0800308,217,191
tt1741273,151,172
tt0403703,68,41
tt0490204,243,156
tt1046163,109,77
tt0791304,.,.
tt0083254,.,.
tt0089457,.,.
tt0758758,897,241
tt0124879,.,.
tt0407121,33,45
tt0462519,101,110
tt0113321,96,52
tt1730768,98,148
tt1083456,70,87
tt0373074,392,378
tt0276033,.,.
tt2039338,211,163
tt0455760,.,.
tt0315733,568,200
tt0913354,116,114
tt0419887,242,204
tt0338325,140,73
tt0295289,.,.
tt0059245,.,.
tt0217630,165,85
tt0119594,97,74
tt1232207,193,218
tt1592525,262,302
tt1213644,409,105
tt0770703,102,149
tt0120483,122,42
tt2503944,182,194
tt0326856,182,82
tt0430431,181,37
tt0109348,90,65
tt0995039,171,209
tt0258068,201,76
tt1712261,164,257
tt2547584,162,255
tt0384680,333,160
tt0281322,92,76
tt1160368,118,117
tt1228987,425,398
tt0109015,25,7
tt0799934,247,250
tt0413015,182,138
tt0118954,135,77
tt0144640,.,.
tt0098625,.,.
tt0116242,139,55
tt0804461,333,175
tt3960412,132,135
tt2776878,61,77
tt0780511,131,162
tt0270846,129,37
tt1532958,30,64
tt2865120,57,108
tt0795368,.,.
tt0399327,88,70
tt0462229,30,52
tt1791528,295,434
tt2002718,176,276
tt0065054,72,22
tt0763304,.,.
tt0377107,191,136
tt1190617,211,46
tt0310357,213,62
tt0489282,126,57
tt1810683,137,52
tt0151568,208,100
tt1629757,85,120
tt2937898,215,377
tt1571222,202,359
tt0405296,311,241
tt0976222,43,78
tt0369226,530,153
tt0337876,365,174
tt1781827,47,77
tt1092082,.,.
tt1054588,54,95
tt1366365,139,123
tt0383028,308,251
tt1034415,542,336
tt3719896,33,30
tt0080492,.,.
tt0266747,69,14
tt0238380,1193,155
tt1520498,85,27
tt0889588,34,70
tt0138946,139,98
tt1664697,.,.
tt1175709,80,139
tt3707106,117,142
tt0354595,45,21
tt0110944,27,10
tt1274300,47,90
tt0940709,70,84
tt3319920,108,157
tt3541262,48,40
tt1488181,14,40
tt3247714,142,74
tt0443533,.,.
tt1134666,.,.
tt4280822,18,14
tt3492042,.,.
tt2737304,2712,209
tt5580390,1515,992
tt0446755,239,145
tt2005374,177,129
tt1270262,141,167
tt0088763,1075,235
tt0099348,447,109
tt0175142,906,105
tt1284575,320,291
tt1700841,525,310
tt0098273,.,.
tt0305711,202,91
tt1385912,60,34
tt0356470,248,70
tt0081505,1683,345
tt0185371,545,159
tt0455407,275,316
tt0472198,104,132
tt8097306,159,37
tt0889573,135,184
tt1216492,241,138
tt0816442,277,264
tt0452623,550,265
tt0205461,124,40
tt0056264,101,37
tt1135985,102,104
tt0120670,50,46
tt0810922,100,140
tt1870529,40,100
tt6495770,100,48
tt0058085,.,.
tt0107719,22,14
tt0116745,43,39
tt0485235,.,.
tt0384806,541,192
tt0268126,739,95
tt1058017,341,198
tt0120669,685,163
tt4540072,.,.
tt2004420,421,361
tt0443453,1234,348
tt0110475,260,71
tt0094737,230,105
tt0250494,563,167
tt0377092,629,155
tt0088170,.,.
tt0404032,544,244
tt0205000,210,93
tt0337579,67,54
tt0356680,520,146
tt0307987,501,197
tt0093773,756,263
tt3760922,130,183
tt3862750,48,49
tt0118655,440,118
tt1650043,50,102
tt0086879,609,108
tt0926129,277,151
tt1596346,131,111
tt0328589,328,110
tt7334528,114,73
tt2562232,1330,620
tt0091738,109,46
tt0280707,655,182
tt0273923,225,115
tt2334873,440,440
tt0475276,857,292
tt0322589,145,98
tt0432291,468,143
tt0117723,.,.
tt3623726,122,195
tt0097441,437,69
tt0087078,125,87
tt2279339,104,110
tt0065528,.,.
tt1197628,270,197
tt0081398,564,186
tt0899106,87,111
tt1016075,82,132
tt4287320,523,250
tt0090357,.,.
tt1542344,471,462
tt0196216,194,92
tt0210616,217,71
tt1594972,97,56
tt0337917,46,52
tt2357129,271,210
tt0264796,356,98
tt2465146,59,114
tt1032815,84,108
tt0082085,183,123
tt0236784,214,66
tt0082648,.,.
tt2167202,122,156
tt0119349,298,133
tt0340012,117,93
tt0098519,38,12
tt0082288,.,.
tt0109707,451,168
tt1032755,219,211
tt0084316,.,.
tt0116477,257,88
tt0114272,49,29
tt2649554,254,336
tt4540710,296,229
tt2172935,67,110
tt0313792,158,105
tt0118040,29,29
tt2763304,286,384
tt0090568,.,.
tt1922685,81,82
tt0235737,183,69
tt0120775,.,.
tt1321865,39,109
tt0386741,93,113
tt1024744,23,59
tt3212232,129,49
tt1403241,53,62
tt0489018,268,111
tt1085492,145,50
tt5127300,14,1
tt0089893,108,78
tt1748179,163,198
tt0829482,632,267
tt1142800,51,42
tt1023481,111,98
tt4064028,.,.
tt0395169,.,.
tt0486551,181,91
tt1425922,19,43
tt0804540,.,.
tt6644200,2707,546
tt0230600,1132,256
tt0090605,1233,303
tt1924435,176,135
tt0119345,429,160
tt0058385,301,89
tt0375063,867,294
tt2083355,65,58
tt0758746,609,163
tt1981677,307,234
tt1288558,874,566
tt2097298,102,116
tt4648786,243,102
tt4649416,33,44
tt0454841,883,277
tt8364368,727,278
tt0243736,217,137
tt0326900,.,.
tt1148297,.,.
tt0120770,247,67
tt1152398,140,145
tt5210194,.,.
tt0084827,288,167
tt0979434,29,61
tt0325258,118,70
tt0466856,97,52
tt0234829,113,50
tt0120324,.,.
tt0462395,116,36
tt0094074,282,110
tt0159421,37,44
tt0056800,.,.
tt0865559,81,113
tt0465142,223,152
tt0404390,426,161
tt1433822,120,144
tt0375104,64,24
tt0091934,.,.
tt0083001,48,69
tt0312549,116,108
tt1703957,61,123
tt0075909,87,58
tt1002563,38,39
tt0422295,100,104
tt0102492,135,40
tt0094291,233,115
tt0114388,225,51
tt0443543,674,243
tt0416508,157,146
tt0315983,475,160
tt0815244,55,71
tt0097165,590,103
tt0098635,314,140
tt0215129,309,106
tt0139699,277,69
tt1748122,429,503
tt1655442,642,585
tt1139668,240,182
tt0295427,325,51
tt0420294,392,198
tt1265990,129,140
tt0425430,206,186
tt0087553,198,72
tt0250720,52,50
tt0101764,92,69
tt0255819,87,43
tt0245686,204,80
tt0430770,141,121
tt0425112,793,301
tt0497465,391,276
tt0204175,.,.
tt7690670,121,60
tt0110413,1072,134
tt1403981,388,150
tt0283139,170,104
tt1131734,325,316
tt0186045,151,33
tt0093818,103,72
tt0319524,97,45
tt2467046,553,175
tt0367085,.,.
tt0095687,62,22
tt1716777,89,108
tt0139809,323,112
tt0380277,20,20
tt0079550,.,.
tt0091203,357,116
tt1620935,68,146
tt0278823,154,89
tt0134630,128,64
tt0165710,193,43
tt0469623,89,150
tt2398231,166,219
tt1924429,230,401
tt3759062,.,.
tt0120207,66,45
tt0384686,81,64
tt0901487,89,155
tt1545106,47,53
tt2249221,49,72
tt2126357,202,96
tt0247444,42,30
tt0273435,178,71
tt5449860,.,.
tt1442286,.,.
tt0439815,371,260
tt0099785,409,131
tt0086960,206,127
tt0092099,463,183
tt0084805,232,88
tt1504320,713,478
tt0169547,2832,195
tt0190332,1655,305
tt0096320,100,38
tt0117571,951,254
tt5140878,391,284
tt0077663,.,.
tt0088939,227,79
tt2084970,788,477
tt0094721,355,120
tt0052618,423,127
tt1179933,717,517
tt2023587,357,406
tt0081375,.,.
tt0080549,.,.
tt0093409,308,135
tt1196141,119,109
tt0373883,.,.
tt0436697,450,273
tt0906108,100,42
tt1596365,555,471
tt0110367,166,44
tt7349662,790,432
tt0455857,487,158
tt0265298,.,.
tt0118887,231,144
tt0120885,228,145
tt0882977,142,246
tt0306841,168,68
tt3850590,294,256
tt1855199,393,368
tt0133751,505,173
tt0108551,65,20
tt0277371,399,94
tt3011894,213,307
tt0056172,641,195
tt2980516,477,430
tt0780504,1480,711
tt0192614,.,.
tt0060491,50,19
tt5083738,1156,425
tt0328099,91,36
tt0881891,161,128
tt0198021,246,80
tt0844708,304,245
tt0317132,92,98
tt0372532,.,.
tt0093779,816,210
tt0220506,640,163
tt0427309,123,107
tt2247476,73,51
tt0082186,.,.
tt0361467,105,73
tt0120772,142,53
tt0463854,767,121
tt0119229,310,67
tt5719700,147,123
tt0229260,460,171
tt0118749,596,179
tt0493949,55,79
tt2402157,172,180
tt0115963,218,117
tt0416320,766,273
tt0107943,194,67
tt0107711,62,34
tt0192731,225,123
tt3504988,.,.
tt0434215,76,46
tt4139124,129,147
tt1555064,118,135
tt0283084,.,.
tt0419946,301,84
tt0134619,.,.
tt0118715,1174,189
tt1972571,187,302
tt1258972,242,217
tt0087262,117,78
tt5941692,122,69
tt1764234,394,427
tt0240515,671,101
tt1563738,218,220
tt0352277,.,.
tt1172233,126,196
tt0144964,358,99
tt4276820,271,305
tt0417225,94,83
tt0310910,142,118
tt8266310,213,183
tt0164108,145,101
tt0120598,54,25
tt0097965,.,.
tt0119304,87,42
tt0195778,160,45
tt0361696,209,44
tt0088846,563,242
tt0106664,79,94
tt0829459,121,192
tt0085271,.,.
tt4341582,65,144
tt0202402,90,28
tt0278500,148,106
tt0166252,84,46
tt0453494,71,49
tt3203606,202,301
tt0780536,618,320
tt3578170,.,.
tt0166924,1888,309
tt5834262,281,189
tt1031969,109,127
tt1142433,59,97
tt1178663,182,194
tt0163676,85,49
tt0120716,95,49
tt0373469,372,244
tt0138510,208,67
tt1727776,138,163
tt0397044,.,.
tt1182350,121,211
tt3164256,58,106
tt1334260,386,338
tt2364897,83,58
tt0335013,129,113
tt0800241,178,129
tt0142201,74,28
tt0090848,.,.
tt0165773,87,79
tt0295526,.,.
tt0114660,.,.
tt0362084,.,.
tt1020558,231,213
tt0117653,.,.
tt0805570,280,191
tt1535612,51,60
tt0484111,41,49
tt1487931,18,43
tt1971325,175,150
tt3856124,.,.
tt0469640,35,29
tt6155172,1075,391
tt2503954,22,23
tt0107048,738,120
tt2268016,140,236
tt0117509,564,103
tt2584018,31,15
tt0105695,560,118
tt0100405,.,.
tt0093010,.,.
tt1010048,1105,420
tt0072308,221,107
tt0096969,200,75
tt0106611,.,.
tt0775539,166,84
tt1179891,288,207
tt0431021,195,268
tt0083944,447,196
tt0076752,306,102
tt0146336,434,123
tt0083169,61,26
tt2736560,.,.
tt0103247,.,.
tt0094947,153,56
tt2584384,928,348
tt0167427,166,47
tt2609790,.,.
tt0107840,34,15
tt0298388,81,38
tt0278295,36,41
tt0076009,276,121
tt1305583,25,69
tt0114825,.,.
tt0270980,120,56
tt0971209,249,103
tt0117894,141,82
tt0118301,103,27
