movie_id,reviews_users,reviews_critics
tt6049430,.,.
tt1554091,89,92
tt0290983,.,.
tt0171356,92,39
tt0309912,101,84
tt2367359,.,.
tt0432637,115,21
tt2674454,168,127
tt0173716,149,59
tt1777595,63,9
tt0285861,84,76
tt0955411,30,20
tt0784972,47,55
tt2345112,105,141
tt0291502,218,73
tt0884224,115,77
tt0388182,69,92
tt0373024,58,74
tt0253126,44,41
tt1262981,142,129
tt2553908,4,12
tt1183923,59,115
tt4254584,17,27
tt2170584,.,.
tt0953896,.,.
tt5351480,.,.
tt1210039,3,20
tt1220220,26,42
tt0349416,74,26
tt2113659,22,58
tt1007018,11,21
tt2325977,83,91
tt1210071,.,.
tt0887719,38,21
tt3202120,1,18
tt8820590,136,11
tt1320291,136,106
tt2300975,79,89
tt1319716,17,30
tt1568139,11,6
tt2556874,20,29
tt1725969,.,.
tt2396589,131,166
tt1147687,61,32
tt1070781,4,3
tt0213985,28,17
tt1865346,26,31
tt1694021,54,57
tt3352390,145,124
tt1376195,.,.
tt1091722,241,263
tt1602620,213,464
tt3859076,114,192
tt0195945,84,15
tt0062512,303,102
tt0095889,.,.
tt5074352,354,59
tt1017451,136,266
tt1161418,63,105
tt1612319,35,21
tt0057193,.,.
tt0441909,244,128
tt1527186,627,419
tt0082509,169,70
tt2176013,293,53
tt0114279,.,.
tt1198101,112,39
tt3716530,182,359
tt0803061,91,56
tt2077908,4,50
tt0324216,742,239
tt0067093,163,71
tt2975578,288,317
tt0059800,318,104
tt0482606,.,.
tt0117603,82,32
tt4361050,179,227
tt0168501,80,31
tt0094862,337,122
tt8155288,410,224
tt0386032,430,267
tt4994952,1,.
tt0186975,172,67
tt0366551,328,153
tt0208874,371,142
tt0181984,252,60
tt0454082,305,200
tt1878870,253,207
tt1619029,313,418
tt0087451,68,63
tt0349169,24,38
tt1922612,25,66
tt0097499,118,47
tt4669986,116,273
tt0775529,129,210
tt0323572,40,31
tt0202677,332,124
tt6423362,73,65
tt1104733,77,124
tt0280760,.,.
tt0110759,60,15
tt0210567,61,37
tt0441007,27,63
tt1673697,81,137
tt2950418,41,14
tt7137380,302,213
tt0434424,44,41
tt0120879,322,108
tt4082068,45,216
tt0286261,.,.
tt0420835,.,.
tt5350540,.,.
tt0062711,207,127
tt3276924,89,50
tt0090555,116,42
tt0325596,57,34
tt0211933,210,133
tt7653254,1028,297
tt4034228,744,495
tt1263670,245,278
tt1185834,257,219
tt1666801,143,139
tt2872718,728,550
tt0093437,386,173
tt7961060,.,.
tt0079826,.,.
tt1171222,44,54
tt4981636,47,42
tt0126886,471,187
tt2017038,385,366
tt0331953,196,73
tt0810784,116,224
tt0118589,316,74
tt2345737,214,258
tt0963194,279,139
tt6175394,.,.
tt1188996,273,212
tt0795434,53,16
tt2178470,124,26
tt0164085,148,41
tt1711376,.,.
tt0043949,118,55
tt0059742,460,133
tt0087277,129,63
tt0110912,2834,280
tt0087538,275,103
tt0079588,109,76
tt0088161,111,43
tt0449059,933,252
tt1282140,330,271
tt0092005,669,128
tt0079116,.,.
tt0365957,248,56
tt6722030,230,88
tt1306980,422,336
tt1178665,153,168
tt0297037,58,36
tt0104454,97,66
tt1800246,123,163
tt0482599,150,129
tt0082763,50,16
tt0064757,500,112
tt0107616,182,42
tt0105151,192,85
tt0083767,233,171
tt0437800,176,95
tt0111686,293,99
tt0164114,146,60
tt2390361,157,240
tt0120693,172,42
tt1095174,87,94
tt0144084,1229,302
tt0437179,188,137
tt0279113,297,110
tt0479647,.,.
tt1604171,35,85
tt0110137,.,.
tt0189998,333,210
tt2582496,223,312
tt0086510,40,40
tt0117283,59,20
tt0206420,89,73
tt4520364,179,185
tt6408216,.,.
tt0387898,.,.
tt1431181,147,254
tt0102915,121,62
tt0118863,109,56
tt1371155,78,146
tt4196848,186,35
tt0119937,.,.
tt0086582,.,.
tt0283503,48,40
tt0314676,79,64
tt0982898,1,1
tt1273221,71,28
tt1498569,34,161
tt0119494,.,.
tt1235189,91,65
tt0964539,.,.
tt3606888,87,77
tt0360323,34,24
tt0342272,.,.
tt5648372,.,.
tt5153288,33,28
tt8236336,149,154
tt2112277,26,23
tt1504362,.,.
tt4060866,29,24
tt0324133,293,167
tt0097239,.,.
tt0120169,32,33
tt1022603,571,352
tt0498353,399,241
tt1174732,252,286
tt1225822,117,191
tt0272207,215,132
tt0338427,277,124
tt0087428,.,.
tt0263734,.,.
tt1001562,24,36
tt0410454,33,6
tt1602098,104,225
tt1974419,396,491
tt0319829,98,51
tt5727282,73,159
tt0456152,1,.
tt0242527,.,.
tt1772422,4,5
tt3488328,37,41
tt4030600,255,183
tt0833553,39,16
tt0385622,.,.
tt0808417,170,256
tt0066995,.,.
tt0203408,206,39
tt1778304,330,254
tt0467406,918,385
tt0068646,3502,244
tt1915581,296,332
tt0085549,.,.
tt6450186,290,50
tt6472976,259,115
tt0089791,198,56
tt0107822,266,86
tt1640484,63,49
tt0070328,283,107
tt0156812,.,.
tt0282209,367,146
tt0832266,195,161
tt0433383,541,355
tt0379725,441,274
tt0071577,149,46
tt1611176,.,.
tt0112851,209,104
tt0074812,.,.
tt4481414,227,203
tt0116282,924,225
tt0246002,.,.
tt0071807,287,94
tt0094612,77,49
tt0085276,.,.
tt0245280,13,13
tt3850214,116,196
tt7752126,998,243
tt0983946,152,83
tt0395584,720,275
tt2752758,130,141
tt0116324,104,53
tt3125324,49,70
tt0103893,244,77
tt0160401,30,30
tt0251736,942,217
tt0090021,.,.
tt0317676,592,143
tt1019452,379,307
tt1315981,277,304
tt0095497,330,127
tt1336617,134,224
tt0125971,93,72
tt0252444,254,63
tt0785077,47,25
tt0105459,.,.
tt0102538,.,.
tt0250371,.,.
tt0099817,71,92
tt0090631,.,.
tt0420332,137,30
tt1012804,123,162
tt0160216,21,26
tt0298744,151,102
tt6205872,179,126
tt1421051,205,305
tt2993526,.,.
tt2739338,47,12
tt1220628,77,51
tt0085868,.,.
tt0076175,.,.
tt1658801,31,145
tt2402105,84,152
tt1361313,30,101
tt0118836,66,13
tt0367578,.,.
tt1106860,43,28
tt3401748,16,29
tt3469440,.,.
tt3687310,49,57
tt0810900,175,45
tt0942903,52,18
tt0089767,154,52
tt1582507,179,231
tt0106677,456,168
tt1255953,222,240
tt0406650,133,75
tt2357319,.,.
tt1647810,.,.
tt3322940,395,301
tt1127884,40,48
tt0101507,229,80
tt0093378,75,25
tt0082405,.,.
tt0080661,.,.
tt10039344,243,95
tt0106223,.,.
tt0139239,421,143
tt0436331,182,115
tt0066769,189,87
tt0200469,.,.
tt1230168,71,28
tt1723811,428,497
tt1869716,126,205
tt0790712,93,219
tt0359423,133,48
tt1414378,28,11
tt0088247,835,225
tt0301357,.,.
tt0421082,155,188
tt1226271,86,149
tt7632930,.,.
tt0113749,443,96
tt0077631,400,103
tt0091763,583,136
tt0084434,136,50
tt0361596,1408,284
tt0064115,404,102
tt0058331,321,159
tt0081283,305,65
tt7137846,181,100
tt0055614,373,133
tt0048960,.,.
tt0080487,277,79
tt0250274,43,51
tt1125849,581,332
tt0097216,470,93
tt0082340,327,246
tt0161100,.,.
tt0114814,1296,175
tt0071315,514,257
tt0038499,.,.
tt9024106,582,33
tt0218839,348,129
tt0455590,366,252
tt0310281,265,98
tt4504044,326,114
tt5734576,245,113
tt0096054,.,.
tt0462244,43,54
tt0095690,.,.
tt0049934,.,.
tt0120148,.,.
tt0114609,.,.
tt0097474,316,167
tt1840417,159,218
tt3722070,100,159
tt0183659,153,114
tt0137338,181,71
tt1702425,77,134
tt1540133,147,266
tt0997047,58,64
tt0147004,.,.
tt1151922,69,76
tt0145893,193,37
tt2870708,108,154
tt0489327,112,129
tt2771372,146,185
tt0107750,.,.
tt0248845,236,116
tt0323944,196,133
tt1082886,80,134
tt0234354,102,72
tt1194238,.,.
tt1541995,25,52
tt6998518,831,323
tt0270259,.,.
tt0101412,.,.
tt0065214,317,121
tt0300214,115,74
tt0322289,.,.
tt0457308,28,36
tt2955246,.,.
tt1365050,166,184
tt1667310,100,163
tt1135503,313,263
tt0976247,39,24
tt6021478,2,12
tt2222942,.,.
tt0110490,.,.
tt0938305,15,13
tt1575694,41,29
tt1639084,45,51
tt0086541,255,182
tt0116191,149,52
tt0063442,435,151
tt0322956,.,.
tt0356614,49,16
tt1772408,14,7
tt0120210,20,12
tt1798695,36,5
tt0401784,.,.
tt0473024,34,26
tt0286179,81,55
tt1303803,8,10
tt2166214,30,24
tt1570501,.,.
tt0070735,290,135
tt0082158,231,92
tt0422093,208,55
tt0117631,114,81
tt2229499,335,375
tt0068699,199,90
tt1999890,226,120
tt0330602,65,27
tt3262342,184,219
tt0162346,.,.
tt0280778,148,98
tt0080771,.,.
tt1754108,.,.
tt0335563,.,.
tt1508675,44,210
tt3335606,85,125
tt1251743,33,45
tt2667960,25,91
tt4550098,630,454
tt0405508,356,39
tt1525366,85,197
tt0811106,117,65
tt4547056,236,258
tt0037465,.,.
tt1618430,.,.
tt0081534,285,47
tt0259446,766,168
tt5052448,1482,725
tt6826512,1,.
tt1778304,330,254
tt0432348,883,258
tt2226417,305,197
tt4786282,352,318
tt3567288,591,417
tt0322802,333,111
tt5308322,439,290
tt2109184,271,258
tt1204977,191,203
tt7958736,388,191
tt0093629,341,118
tt4178092,376,328
tt5462602,340,332
tt0072081,.,.
tt0046247,82,44
tt1748238,1,.
tt8186318,150,22
tt0340855,561,191
tt2473682,177,227
tt0046672,135,67
tt4094248,.,.
tt0790636,380,488
tt1781922,298,214
tt0080678,.,.
tt2918436,172,165
tt1637706,135,181
tt1285009,498,183
tt0424345,480,178
tt0119905,27,22
tt0249462,.,.
tt1727388,247,286
tt2870612,321,213
tt4824308,153,45
tt0118632,159,100
tt0084296,67,21
tt0102065,13,12
tt0187819,.,.
tt3499096,98,157
tt0082766,179,71
tt6042478,.,.
tt0095271,418,164
tt1772240,348,236
tt7388562,106,32
tt2205401,38,10
tt0113253,374,144
tt0046949,.,.
tt0119080,213,38
tt0082817,134,56
tt0097388,.,.
tt4695012,773,325
tt0365748,.,.
tt1045655,125,75
tt0116905,185,76
tt0090655,.,.
tt0083833,94,49
tt1691916,195,153
tt0085862,.,.
tt1517098,.,.
tt4667094,81,76
tt0050379,.,.
tt0053290,.,.
tt0083630,107,53
tt0795438,22,41
tt10481868,292,93
tt3014666,154,53
tt4871980,14,14
tt0259974,68,29
tt0332375,330,124
tt0075147,.,.
tt0077572,.,.
tt0245120,127,60
tt8632862,197,151
tt0098546,213,64
tt1529567,.,.
tt0456554,215,60
tt3553976,422,311
tt0120831,83,50
tt0227005,170,82
tt1182345,599,441
tt4337690,42,17
tt3216348,65,74
tt0415949,43,44
tt0120255,207,103
tt0914797,97,109
tt0084171,.,.
tt1412528,127,116
tt4950016,.,.
tt0110005,277,105
tt3702652,88,94
tt1216491,127,167
tt0935075,154,246
tt3614530,109,64
tt5247022,221,341
tt0120906,152,86
tt0102443,80,30
tt0361862,520,222
tt0102307,43,22
tt0486259,41,130
tt2800038,74,15
tt0320244,157,41
tt0422861,55,49
tt0115734,196,88
tt2388637,64,192
tt0459293,26,16
tt0896866,26,116
tt0119560,.,.
tt3813310,142,171
tt0357585,.,.
tt1200853,.,.
tt0937237,110,136
tt1798243,79,49
tt1451684,.,.
tt1220213,69,51
tt1519461,92,59
tt1396523,36,53
tt4454612,.,.
tt1131732,2,.
tt0465430,.,.
tt1274586,57,72
tt3838992,101,111
tt1079444,87,19
tt0901504,.,.
tt5723286,105,39
tt0959306,21,32
tt1460798,.,.
tt0077294,166,80
tt2063015,.,.
tt1717210,.,.
tt2237914,.,.
tt2938464,13,7
tt4906112,.,.
tt3612616,61,251
tt2287663,40,7
tt0117666,319,106
