movie_id,reviews_users,reviews_critics
tt4714782,213,330
tt1268799,101,166
tt1355683,334,416
tt1067765,49,41
tt2388637,64,192
tt2172071,69,33
tt4334266,220,137
tt0435670,268,107
tt4258698,40,96
tt3148502,265,45
tt2390237,36,129
tt1175491,338,236
tt0878804,487,272
tt5884230,133,136
tt0400525,163,117
tt2626350,51,69
tt0780571,.,.
tt3480796,137,36
tt1934231,106,38
tt1139328,383,353
tt2872518,303,102
tt4669296,140,135
tt0454921,711,202
tt0421729,83,66
tt1001508,224,162
tt4385888,100,221
tt0889573,135,184
tt2112124,249,108
tt0422774,63,64
tt3799694,422,444
tt1188982,102,18
tt8079248,821,298
tt0410297,579,183
tt0768212,138,116
tt2261287,79,113
tt3844362,51,115
tt2938956,142,165
tt1781058,54,104
tt6988116,485,22
tt0402894,152,129
tt2870808,21,38
tt1645170,346,319
tt0366627,274,152
tt0377818,633,145
tt0800003,62,43
tt0433416,123,161
tt0437179,188,137
tt0898367,563,369
tt3774466,52,25
tt0803057,52,74
tt0834001,186,171
tt5886440,111,119
tt1396218,121,188
tt1397514,167,181
tt0960144,408,204
tt4669264,117,95
tt4103724,104,37
tt1037218,61,32
tt1606389,187,215
tt2203939,226,205
tt1490785,54,96
tt6588966,91,24
tt0401420,27,35
tt3297330,87,173
tt0859635,204,91
tt2309764,54,23
tt3824458,93,205
tt1528071,222,286
tt8350360,685,221
tt2328900,488,220
tt5956100,165,32
tt5970844,920,29
tt1278449,21,74
tt0453451,.,.
tt5989218,317,107
tt1027718,256,299
tt1694020,111,151
tt0384793,221,118
tt6843812,105,22
tt1093357,232,196
tt0419294,216,178
tt1528854,189,174
tt1131734,325,316
tt1255951,39,5
tt0408839,200,173
tt4196450,128,249
tt1840417,159,218
tt0465234,312,191
tt1121931,240,156
tt5789976,116,95
tt1532958,30,64
tt2333784,385,340
tt0772193,168,116
tt3463106,71,96
tt0402901,283,144
tt1038919,147,166
tt0116684,125,25
tt2193215,481,344
tt4679210,64,53
tt4005402,91,110
tt1972779,140,91
tt5523010,417,169
tt0427470,161,229
tt6980546,138,22
tt0460890,53,60
tt1723121,367,292
tt4104022,20,57
tt1325004,512,288
tt0456554,215,60
tt0423294,128,160
tt1740710,21,21
tt4731136,417,336
tt0780511,131,162
tt1850397,130,94
tt5071886,121,26
tt1959563,496,288
tt5108476,59,22
tt3142688,74,59
tt4814290,52,27
tt1606378,551,427
tt4972062,80,94
tt4129428,141,25
tt1125849,581,332
tt5669936,124,34
tt0417217,147,109
tt1798603,112,139
tt1430132,603,467
tt5859238,74,201
tt2397535,530,256
tt6277440,57,29
tt8695030,859,306
tt0364955,138,102
tt4779682,1413,392
tt1729637,71,24
tt2378507,139,160
tt1767372,65,169
tt2511428,40,44
tt1084972,45,8
tt2172584,146,319
tt0407887,2244,363
tt4209788,315,356
tt1032751,108,98
tt2091935,174,74
tt5666304,99,98
tt1486192,218,271
tt2177771,434,384
tt3065204,529,403
tt0110889,77,33
tt2393845,51,102
tt0388125,172,163
tt2702724,156,178
tt2752758,130,141
tt0790804,46,50
tt6921996,396,146
tt1172991,140,220
tt0475290,433,482
tt0981227,156,168
tt1321870,299,430
tt1355631,104,185
tt0455407,275,316
tt0450345,776,199
tt2334733,33,85
tt3567288,591,417
tt0963178,205,250
tt2528814,714,56
tt1433822,120,144
tt3767372,110,36
tt0770703,102,149
tt0080923,.,.
tt1230414,234,190
tt0429493,392,324
tt0757361,118,184
tt3173910,65,20
tt7242142,131,116
tt2944198,178,124
tt0433400,232,116
tt5886046,601,207
tt0408236,819,388
tt0292963,292,203
tt5304464,33,183
tt5113040,262,150
tt1082853,74,82
tt6294822,443,443
tt8385474,143,58
tt5691670,250,171
tt0463985,427,175
tt0349467,191,102
tt3405236,194,43
tt0409847,527,437
tt2184339,703,367
tt0089469,321,127
tt6527426,1034,32
tt2806788,35,14
tt0452594,515,189
tt0477302,373,289
tt0472399,201,256
tt1620680,873,267
tt3387266,79,163
tt6663582,486,190
tt4291600,86,221
tt1504320,713,478
tt0482571,1304,371
tt1023441,36,94
tt8772262,1995,356
tt0970468,110,112
tt3203620,161,120
tt1661275,100,165
tt1496025,293,253
tt0844993,40,79
tt1389096,136,185
tt1650062,888,559
tt4972582,958,563
tt1315981,277,304
tt4160708,596,407
tt0864835,157,204
tt0831887,315,231
tt1600196,246,302
tt0401729,866,480
tt2112096,85,125
tt2402101,118,153
tt2883512,440,320
tt4846232,212,273
tt2980706,55,131
tt0454987,.,.
tt0395495,120,105
tt0408524,119,106
tt4437216,23,78
tt0419946,301,84
tt1667353,223,388
tt0417433,148,88
tt0492044,202,168
tt0475944,.,.
tt1067774,51,92
tt5474036,175,21
tt5294550,228,310
tt5164184,91,43
tt5325452,56,39
tt0308353,.,.
tt3181822,158,270
tt0406816,286,140
tt0387877,.,.
tt4110568,99,37
tt4827558,276,195
tt4009278,.,.
tt3691740,245,364
tt1166100,213,24
tt3722070,100,159
tt1549920,292,387
tt4721124,71,59
tt0455782,92,70
tt2616810,13,88
tt0275230,93,59
tt0815245,200,193
tt4832640,152,39
tt3859310,76,82
tt0352994,70,67
tt2381991,210,281
tt0421238,.,.
tt4630562,580,422
tt1265990,129,140
tt5690360,601,130
tt4899370,79,74
tt0431308,272,127
tt0475355,49,71
tt6911608,727,245
tt1911644,308,289
tt0082801,.,.
tt0775529,129,210
tt4383594,126,121
tt0399201,934,263
tt2317337,70,19
tt0410377,115,142
tt4559006,200,41
tt1872194,327,287
tt0405325,238,136
tt2034139,75,163
tt0963966,253,239
tt3442006,165,165
tt7734218,335,169
tt0348333,262,63
tt3387520,533,244
tt0949731,1352,340
tt1433108,177,199
tt5270948,139,113
tt2094766,628,329
tt1194173,551,453
tt1142988,191,172
tt2625810,184,109
tt0110678,.,.
tt0436697,450,273
tt2101383,162,258
tt2513074,103,178
tt1521848,29,177
tt0456020,50,41
tt0468569,6497,419
tt4052882,498,402
tt1308728,452,198
tt5734576,245,113
tt0444653,136,186
tt5946128,143,34
tt2261331,118,166
tt0429573,751,130
tt1413495,90,134
tt0424823,151,132
tt0480255,214,215
tt0430779,36,42
tt3208026,111,49
tt1800302,107,223
tt0486583,138,142
tt3495026,319,57
tt1727770,111,88
tt0110684,103,50
tt0383574,1871,322
tt1033575,484,557
tt0406759,154,172
tt1786751,45,38
tt0477051,299,127
tt0453556,221,194
tt2140465,105,24
tt0380623,.,.
tt6018306,122,176
tt1640484,63,49
tt0975645,233,397
tt2980516,477,430
tt0796368,59,109
tt2788716,75,111
tt1399683,338,374
tt8085790,173,65
tt6108178,136,153
tt1674771,192,224
tt7798634,700,316
tt0315642,108,29
tt3631112,466,368
tt1034389,208,213
tt7668870,1006,281
tt1846589,666,121
tt2132285,186,345
tt0432289,49,68
tt3068194,112,227
tt3172532,92,178
tt0956038,104,133
tt1172049,152,225
tt2784512,102,162
tt0387514,200,125
tt4326444,58,241
tt1313139,34,74
tt1636826,287,231
tt7959026,648,238
tt0472181,166,181
tt1485796,1736,327
tt0368794,237,230
tt2674430,105,25
tt2072233,151,112
tt5715874,667,381
tt3488710,238,370
tt1596345,115,149
tt1686821,245,141
tt0488120,366,206
tt1229822,198,283
tt6288250,60,129
tt1586265,99,169
tt5607096,102,129
tt0093793,36,17
tt0145503,.,.
tt5613484,250,190
tt2140479,490,332
tt0119167,.,.
tt1210042,154,165
tt1226753,180,260
tt0374563,208,145
tt1563738,218,220
tt3361792,205,155
tt5195412,106,83
tt0431021,195,268
tt0139151,79,17
tt1247662,26,22
tt2243537,124,133
tt4468740,229,416
tt1489887,684,249
tt2870756,176,266
tt2980472,71,16
tt4094724,233,290
tt4443658,226,185
tt1502712,819,416
tt0375611,176,30
tt7485048,559,19
tt4943322,116,43
tt1092634,36,59
tt1247690,91,141
tt0980970,239,230
tt0472062,311,277
tt1402488,85,159
tt0475937,.,.
tt1806913,73,12
tt0373908,71,42
tt2235779,98,207
tt0497972,28,40
tt2356180,189,49
tt0342258,.,.
tt0411195,126,116
tt1130988,145,173
tt0443632,227,164
tt6113488,134,43
tt1234654,158,240
tt1667321,84,134
tt1155076,461,265
tt0824758,86,186
tt7212726,1132,19
tt1433811,139,128
tt0440963,.,.
tt4977530,65,106
tt1392170,2010,683
tt1791682,121,282
tt4169250,145,35
tt0398165,331,139
tt2215395,.,.
tt3577624,63,126
tt0491175,323,288
tt0401711,130,162
tt0457433,183,166
tt1170358,983,529
tt1878841,115,78
tt1858481,53,62
tt0404802,104,117
tt4504044,326,114
tt2345737,214,258
tt4799066,147,86
tt0362478,432,293
tt4853102,205,125
tt2004420,421,361
tt2639336,309,240
tt0426883,276,102
tt0830570,27,34
tt2234155,305,252
tt1560985,306,228
tt6348138,160,143
tt4535650,266,50
tt0395699,234,131
tt0800027,60,88
tt0395584,720,275
tt0402399,720,224
tt1866249,142,343
tt4559046,40,18
tt1285309,89,144
tt1408253,125,153
tt0371724,1094,284
tt1146325,.,.
tt0838221,310,284
tt0991346,.,.
tt1440728,506,342
tt0780595,101,32
tt1366344,124,145
tt1405500,74,73
tt0486578,35,67
tt1375789,52,23
tt1790864,595,321
tt0473488,97,111
tt2639254,73,135
tt1454029,534,391
tt0808331,95,72
tt8637428,229,207
tt6802308,410,168
tt0121766,3468,383
tt0455967,174,100
tt0800080,773,391
tt0496806,309,250
tt0449088,1275,326
tt2490326,100,132
tt5208252,166,94
tt0427969,308,220
tt2872462,61,212
tt5670152,182,42
tt4399952,98,75
tt0963794,386,223
tt0454945,285,85
tt0964517,427,411
tt2758904,22,26
tt1477076,301,185
tt1017451,136,266
tt5657846,219,145
tt7255568,283,18
tt5655222,51,79
tt0396555,169,175
tt1951181,77,240
tt2368254,117,104
tt1753383,411,142
tt1185416,94,150
tt0838232,120,128
tt6836936,830,22
tt0858479,122,160
tt1449283,62,167
tt0452702,334,228
tt0113755,.,.
tt4530422,670,268
tt0419984,87,84
tt1891757,.,.
tt0482606,.,.
tt1837709,154,191
tt7074886,104,164
tt0375679,1657,292
tt1375670,349,181
tt4934950,82,37
tt1758810,424,257
tt1568911,531,403
tt1395025,79,40
tt1046163,109,77
tt1969062,60,102
tt1183374,75,79
tt4824308,153,45
tt3715320,154,283
tt1294226,203,123
tt2361509,448,262
tt0454776,156,96
tt2070776,35,119
tt0804516,178,163
tt1560747,479,501
tt0431197,322,236
tt0422720,662,258
tt1935859,413,321
tt1487118,35,65
tt0395251,423,164
tt3179568,95,161
tt0938283,1492,290
tt0467110,101,92
tt1321511,287,260
tt1133993,40,47
tt6217608,103,152
tt3721964,111,132
tt7721800,888,22
tt1183665,51,62
tt3679060,31,22
tt3530002,145,169
tt3554418,46,21
tt0365485,238,191
tt2344678,36,13
tt3716530,182,359
tt0492956,89,115
tt2799166,125,118
tt1714206,222,232
tt4686844,301,256
tt0462590,283,100
tt0787475,181,108
tt0460791,340,192
tt5362988,583,365
tt0484562,168,106
tt0443473,151,110
tt4682788,70,74
tt1320261,130,186
tt0864761,152,190
tt0806088,33,7
tt1734110,59,24
tt1853739,336,412
tt0903657,142,271
tt2452244,379,124
tt2056771,88,248
tt0903624,1419,663
tt2006295,90,129
tt1663202,1528,631
tt2218003,80,131
tt1710417,25,100
tt2309260,182,172
tt0489237,89,96
tt7431594,356,21
tt0452681,116,82
tt0382625,2009,314
tt2034031,61,126
tt1071812,56,87
tt0770752,152,178
tt5977276,124,106
tt0968264,146,203
tt0815236,160,183
tt1790886,183,261
tt1243957,431,328
tt0841044,106,148
